name,cuisine,rating,price_for_two,address,area,latitude,longitude,image_urls,phone,popular_dishes,ambiance_tags,url
Ek Premacha Chaha,,2.6,₹50,,,28.5115252,77.2325246,"https://b.zmtcdn.com/data/pictures/9/20764369/2a4d2a392f6111ca7286ba538f9fa703.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/20764369/71474ef9b7debab68688de1c43b030cd.jpg, https://b.zmtcdn.com/data/menus/369/20764369/d30d7e68d7b367db222cfae2688dea4b.jpg, https://b.zmtcdn.com/data/pictures/9/20764369/bfdd836b620b7f40850580bb8c52daf6_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/tr/ncr/ek-premacha-chaha-khanpur-new-delhi/info
"Sector 18 Restaurants, Noida",,4.2,"₹1,200",,,,,"https://b.zmtcdn.com/data/pictures/2/21907512/54c14f5d809a5658b01be7f015abfe17_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/21866951/8667b0a08eb350c11e0e306b410697e8_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/30fa0a844f3ba82073e5f78c65c18b371616149662.png, https://b.zmtcdn.com/data/o2_assets/246bbd71fbba420d5996452be3024d351616150055.png",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restoranlar/lounge
Ridhi Sidhi Lucky Dhaba,,2.6,₹450,,Ridhi Sidhi Lucky Dhaba Murthal New Delhi,,,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/7/20834677/946d3ad0b01c522defe7c768e7c9526a.jpg, https://b.zmtcdn.com/data/menus/677/20834677/f57035d34228eac9524c48cacea299d0.jpg, https://b.zmtcdn.com/data/pictures/7/20834677/b337999702b3d64387273eb2dc25f245_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/ridhi-sidhi-lucky-dhaba-murthal-new-delhi/info
Multani Moth Kachori,,4.1,₹100,,,28.6591978999,77.1432015672,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/20141821/36777320afd48370c6523718f4b7038b.jpg, https://b.zmtcdn.com/data/menus/821/20141821/2fec824e56888f9db6a242c0391db935.jpg, https://b.zmtcdn.com/data/pictures/1/20141821/06aa4d681a7be3ac5f521acb8d2b282a_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/hi/ncr/multani-moth-kachori-2-moti-nagar-new-delhi/info
Ek Premacha Chaha,,2.6,₹50,,Ek Premacha Chaha Khanpur New Delhi,28.5115252,77.2325246,"https://b.zmtcdn.com/data/pictures/9/20764369/2a4d2a392f6111ca7286ba538f9fa703.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/20764369/71474ef9b7debab68688de1c43b030cd.jpg, https://b.zmtcdn.com/data/menus/369/20764369/d30d7e68d7b367db222cfae2688dea4b.jpg, https://b.zmtcdn.com/data/pictures/9/20764369/bfdd836b620b7f40850580bb8c52daf6_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/ek-premacha-chaha-khanpur-new-delhi/info
"Sector 18 Restaurants, Noida",,4.4,"₹1,500",,,,,"https://b.zmtcdn.com/data/pictures/6/19257786/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/20618991/1ceb86b647beb2de6e07c19300215bab_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/18322611/5e3d286a02f1e6f473d9cc6c114e95c4_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/21393111/fdd4288b77e261f93181f6657876ec79_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/5/20552435/153b10399a07c843ea8fb280c4dcf624_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/rolls
"Sector 18 Restaurants, Noida",,4.4,"₹1,500",,,,,"https://b.zmtcdn.com/data/pictures/6/19257786/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/19207177/c40348d63a3957bbbe71825a25482a23_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/18303688/f3372314e3fcb54f928a40c728192d99_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/21474683/9dbd37a19d5c64a6d34b5bf1f400e84d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20943410/7c6bf604e868d47c57078552527d0448_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/tr/ncr/restaurants/pasta
"Sector 18 Restaurants, Noida",,4.4,"₹1,600",,,,,"https://b.zmtcdn.com/data/pictures/7/20480577/103323aa3968b63a496f852a440457f5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20517020/a9453f4408d844bfe560460d66bd9c10_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/19109042/d0cc8d2046b9f6c8d67e136e8c127462_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/8/378/0767981edd4d99573d253b52d8ef9a61_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21714508/2f7135285527a48a76cad69eaa33b0f3_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/mughlai
Dhaba - Estd 1986 Delhi,,4.3,"₹1,400",,,28.6344950722,77.2190722078,"https://b.zmtcdn.com/data/pictures/9/19176919/794fdc07e123223cc11687c9a18eb8f0.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/19176919/b2ee25b9e883e29986b7a6a0eb9c6ca8.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/35eb0074d6f9e2eb3f2262ad9d90091b.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/hi/ncr/dhaba-estd-1986-delhi-connaught-place-new-delhi/info
Fateh Chand Kachori,,4.4,₹100,,,28.67297755,77.22435066,"https://b.zmtcdn.com/data/reviews_photos/e91/e5dceedc76c274460a611a1e0822ce91_1582275126.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/reviews_photos/4f6/8a5df04c712be9e16a8da4eaa723a4f6_1547815042.jpg, https://b.zmtcdn.com/data/reviews_photos/b3e/aaab365d4f7cfab41aa1a345c182fb3e_1601493799.jpg, https://b.zmtcdn.com/data/reviews_photos/64b/8ccead158c133f93ad66d55cceda564b_1587910325.jpg",,,"Bar, Family",https://www.zomato.com/hi/ncr/fateh-chand-kachori-civil-lines-new-delhi/info
Best Food in Delhi NCR,,4.1,,,,,,"https://b.zmtcdn.com/data/pictures/9/20764369/bfdd836b620b7f40850580bb8c52daf6_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/20986976/e9af5c822725b672358afa953f0ed810_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/20230828/475734a534abfe653d55b4e56c07e7ac_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/18937388/15f645fa91f572ebaaaf0f09e5e3601a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/19177810/7cd213bbc446d95460ab4bf5073e46de_featured_v2.jpg",,,"Bar, Cafe, Family, Lounge",https://www.zomato.com/ta/ncr/sigtexsbck%22%3E
Silq,,4.5,"₹4,000",,,28.6014988,77.1865044,"https://b.zmtcdn.com/data/pictures/5/22159165/9d46fe8d55848ec3169f58e20f5c4886.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/22159165/d272f53ea644adf871520b5a4c40c97d.jpg, https://b.zmtcdn.com/data/pictures/5/22159165/dc61772cf7dc39e730498d1bf82e4acb.jpg, https://b.zmtcdn.com/data/pictures/5/22159165/eb42e1c228f7d134ba46a639dc7c1b12.jpg",,,"Bar, Fine Dining, Family",https://www.zomato.com/tr/ncr/silq-chanakyapuri-new-delhi/info
Pindi Chole Bhature Lassi,,3.4,₹100,,Pindi Chole Bhature Lassi Karol Bagh New Delhi,28.649226668,77.1938695014,"https://b.zmtcdn.com/data/pictures/9/19913969/9dd0687be5de487adcfec2b8923a4a52.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/19913969/2e3dfb2357aff1433c5d859247d32706.jpg, https://b.zmtcdn.com/data/menus/969/19913969/23ce0a70692eb337f7eb9fc696ec6d52.jpg, https://b.zmtcdn.com/data/pictures/9/19913969/546784e7d2e5a2ef7f09605bc333a349_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/pindi-chole-bhature-lassi-karol-bagh-new-delhi/info
Best Food in Delhi NCR,,4.5,,,Sigtexsbck%22%3E,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/ncr/sigtexsbck%22%3E
"Sector 18 Restaurants, Noida",,3.7,₹200,,,,,"https://b.zmtcdn.com/data/pictures/6/19900596/c669b34b4b05f6e6f1a37e926f3fff1d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/19849355/f9723cd85c2aeb222bfc2c179c668fd5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/19199217/1264129b05cc01c593e6d380809b641a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/20682704/de01fa5cc36cd8a344437463391b3717_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/20646075/f0a2b937275563e94e5415313e4ef1f9_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/kiosk
"Sector 18 Restaurants, Noida",,3.9,₹400,,,,,"https://b.zmtcdn.com/data/pictures/0/21333400/f4049be4f1037aa8b21cb5a82b41b846_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/30fa0a844f3ba82073e5f78c65c18b371616149662.png, https://b.zmtcdn.com/data/o2_assets/246bbd71fbba420d5996452be3024d351616150055.png, https://b.zmtcdn.com/data/o2_assets/01040767e4943c398e38e3592bb1ba8a1616150142.png",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restoranlar/%C5%9Eekerleme
"Sector 18 Restaurants, Noida",,4.1,₹600,,,,,"https://b.zmtcdn.com/data/pictures/3/21285613/23398139ba5f7f6ba39b68ec10c1d159_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/18272355/bbc36aead6ac4c6e404f9027136dc661_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21871997/e6142d99d173f9cea7555196c02b8e76_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19257786/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21528485/56d32bd7c0c2e95f641d7c07864cd3ec_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/tr/ncr/restoranlar/yemek
Shri Balaji Variety Samosa,,3.3,₹100,,Shri Balaji Variety Samosa Mayur Vihar Phase 3 New Delhi,,,"https://b.zmtcdn.com/data/pictures/4/19464894/e9adb9c7bd794431f22e75391b6eff69.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/19464894/3622d47223cd6c83d373c2b6354767ea_o2_featured_v2.jpg, https://b.zmtcdn.com/data/menus/894/19464894/83cd07f9a58f4e8e67d4d24f8700143d.jpg, https://b.zmtcdn.com/data/pictures/4/19464894/46175ab9fb87b87ad15e13e51c93c728_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/shri-balaji-variety-samosa-mayur-vihar-phase-3-new-delhi/info
"Sector 18 Restaurants, Noida",,4.4,"₹1,600",,,,,"https://b.zmtcdn.com/data/pictures/7/20480577/103323aa3968b63a496f852a440457f5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20517020/a9453f4408d844bfe560460d66bd9c10_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19257786/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/19207177/c40348d63a3957bbbe71825a25482a23_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21528485/56d32bd7c0c2e95f641d7c07864cd3ec_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restaurants/north-indian
"Sector 18 Restaurants, Noida",,3.9,"₹2,500",,Restaurants,,,"https://b.zmtcdn.com/data/pictures/6/20704776/6a3515694d867e37b84ce9c1d56c38cf_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20324900/f39a0ab605fb34e100272f21d988736c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/20693302/295b5712759483d94a5b346981abc70d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21887778/ff4a7cbb498fac7a9c93976a373e7a27_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/18942873/c39f3c6cc9e70de5f2c861121a38fbfa_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/south-indian
Best Food in Delhi NCR,,4.5,,,,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/bn/ncr/restaurants/west-delhi/paschim-hfenjovjux%22%3E%7Dnlhbiqsftc/&krn=94312919
Cé La Vie Kitchen & Bar,,4.2,"₹2,200",,C%C3%A9 La Vie Kitchen Bar Connaught Place New Delhi,28.6354845416,77.2194425014,"https://b.zmtcdn.com/data/pictures/3/20863533/b3d7d21e93d89ec7f70372a7dbd6ce8e.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20863533/f58f0e6de0aa01965ceda8dfd56752d0.jpeg, https://b.zmtcdn.com/data/pictures/chains/3/20863533/f3e9b89ca34a9fe6710fa345bc4883fd.jpg, https://b.zmtcdn.com/data/pictures/3/20863533/e5caaea0eb81c296cce2a50e42a42e76.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/c%C3%A9-la-vie-kitchen-bar-connaught-place-new-delhi/info
"Sector 18 Restaurants, Noida",,3.7,₹200,,,,,"https://b.zmtcdn.com/data/pictures/7/20880637/2812e2e0e9659386ff7dda395a4ef6bb_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21785345/85f51380a6564585acf096a5e84b69e2_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/21657196/a9aa98ed1628e6b7938b1c4f8befb84b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/21508409/ff89e3999add90fc462a260e52082e08_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/19223860/815c6837656fe478d17fcef64cadf04a_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/food-court
Breakin' Brew,,4.7,"₹1,800",,Breakin Brew Karkardooma New Delhi,,,"https://b.zmtcdn.com/data/pictures/chains/6/19546986/67a6b0e1f6aa2f082d26a3af5d20cd5b.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19546986/6c82474cf09345de3bd434cbb3a16f9c.jpg, https://b.zmtcdn.com/data/pictures/6/19546986/2cc208048c3883b29b6e1f450f916959.jpg, https://b.zmtcdn.com/data/pictures/chains/6/19546986/330df7b6b944030b5caf8c113d65e0a5.jpg",,,"Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/breakin-brew-karkardooma-new-delhi/info
One8 Commune,,4.4,"₹4,000",,One8 Commune Sector 94 Noida,,,"https://b.zmtcdn.com/data/pictures/5/21528485/a33f07d1ef87596a5e778bc932ad2258.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/21528485/56d32bd7c0c2e95f641d7c07864cd3ec_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21528485/62764bcb277101d1e4c20405676704c7.jpg, https://b.zmtcdn.com/data/pictures/chains/6/19012596/21cb3c920b43153ff4278d11fb94f987.jpg",,,"Romantic, Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/one8-commune-sector-94-noida/info
"Saket Restaurants, New Delhi",,4.3,"₹1,500",,,,,"https://b.zmtcdn.com/data/pictures/3/19635463/8b5e46da5bc82745e0f5c7f624ef81d3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18558920/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/308322/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/21434993/93263299758e50ab23b7efbe4fdd3c03_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/tr/ncr/saket-delhi-restaurants
Chandni Chowk Ke Mashhoor Paranthe,,3.0,₹100,,Chandni Chowk Ke Mashhoor Paranthe Gamma 1 Greater Noida,,,"https://b.zmtcdn.com/data/reviews_photos/5e8/757c24c321a63c39c6295b66162135e8_1480173891.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/0/302110/94af0d3d6249e401f7941ab7f7a4d154.jpg, https://b.zmtcdn.com/data/reviews_photos/622/92fda9fd0f69c64792bf6150cc8f4622_1418211767.jpg, https://b.zmtcdn.com/data/reviews_photos/432/b63b8077c1691d45945a4c202b631432_1418211663.jpg",,,"Bar, Family",https://www.zomato.com/ncr/chandni-chowk-ke-mashhoor-paranthe-gamma-1-greater-noida/info
Rohit Rasoi,,2.6,₹100,,Rohit Rasoi Vaishali Ghaziabad,,,"https://b.zmtcdn.com/data/pictures/6/19900976/7ff9357e43cfa96f466125fc0bd238b4.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19900976/0377401e36a50ba839b89536ad4d1148.jpg, https://b.zmtcdn.com/data/pictures/6/19900976/e626f99cd9d4538afc45e515c46fa8dc_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/rohit-rasoi-vaishali-ghaziabad/info
"Saket Restaurants, New Delhi",,4.5,"₹2,800",,,,,"https://b.zmtcdn.com/data/pictures/8/21714508/2f7135285527a48a76cad69eaa33b0f3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/8/378/0767981edd4d99573d253b52d8ef9a61_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/2786/adb488f71f85748a6b251e52654ee559_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/21770032/bc09509168e17e78813f92cc107cd7e5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/20581872/f187603ca550207da4a304ca18778f98_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restaurants/mughlai
Indian Republic Canteen,,4.2,₹600,,,28.6352703624,77.2181176638,"https://b.zmtcdn.com/data/pictures/8/21176438/0d2c1de8f4ae62c4390f1f1c796d68d6.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/21176438/649aef8115625e328fc47e5f32a22e5a.jpg, https://b.zmtcdn.com/data/pictures/8/21176438/36b8e64dcac46d5808e7cbb575c17c76.jpg, https://b.zmtcdn.com/data/pictures/8/21176438/d556d6f462229668bd14cb31fa8ec1a4.jpg",,,"Casual Dining, Bar, Cafe, Family, Lounge",https://www.zomato.com/hi/ncr/indian-republic-canteen-connaught-place-new-delhi/info
"Saket Restaurants, New Delhi",,4.6,"₹2,300",,,,,"https://b.zmtcdn.com/data/pictures/0/20324900/f39a0ab605fb34e100272f21d988736c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/20704776/6a3515694d867e37b84ce9c1d56c38cf_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20178523/771bdca9c4cb0fa6186d292b16ffb5db_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/18265393/721eb71bb62fc3e31934fa5b9adf0cf4_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/2739/405abd72d981761bfb8008791f94c384_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/south-indian
The Pavilion - ITC Maurya,,4.3,"₹3,500",,The Pavilion Itc Maurya Chanakyapuri New Delhi,28.5982465157,77.1736942604,"https://b.zmtcdn.com/data/pictures/chains/7/2747/04aecb95c37f3c788be14f5fbc2bebe7.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/7/2747/73c6b188cd08ce5fbeae586f01849b3c.jpg, https://b.zmtcdn.com/data/pictures/chains/7/2747/224db35bcadd0447ae935f1a2ea3c08e.jpg, https://b.zmtcdn.com/data/pictures/7/2747/582fbfe121feb3beaebd6ddd6aae5baa.jpg",,,"Bar, Fine Dining, Family",https://www.zomato.com/ncr/the-pavilion-itc-maurya-chanakyapuri-new-delhi/info
"Saket Restaurants, New Delhi",,4.1,₹850,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18558920/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/2786/adb488f71f85748a6b251e52654ee559_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18745519/258092de2dd4a206539e4bedbd1606f0_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18349939/7e8e8798aceb307f33f282d0e6d0436c_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/shake
"Saket Restaurants, New Delhi",,3.3,"₹3,000",,,,,"https://b.zmtcdn.com/data/pictures/2/20239812/c7cdc213c780f74ba244774dfd0c3138_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/21334706/f9e5165d4225c7f9bab2e5015ce2489f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20916853/3568ea005be7b504405d88033393247a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/22132285/0b4fb9fa10c5f7c5412e11e318f95548_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20562003/9ac50cec0da425aa2b4275b3f4cdd961_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/italian
Ashiyana Rumali Roti,,2.7,₹100,,,28.5855330131,77.0441090316,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/reviews_photos/485/82f258ca9e6a8fef5894dddb66dfa485_1567009883.jpg, https://b.zmtcdn.com/data/menus/810/19177810/fe6624bac9b5b1c8446dde4523dc0bd0.jpg, https://b.zmtcdn.com/data/pictures/0/19177810/7cd213bbc446d95460ab4bf5073e46de_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/hi/ncr/ashiyana-rumali-roti-sector-19-dwarka-new-delhi/info
Out Of The Box Courtyard,,4.0,"₹2,200",,Out Of The Box Courtyard 1 Connaught Place New Delhi,28.6342831975,77.2181562334,"https://b.zmtcdn.com/data/pictures/1/19495371/2d85800d1efa4118c8989f8efa5d464f.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/19495371/f995f19d86082c36e887f2397323699b.jpg, https://b.zmtcdn.com/data/pictures/1/19495371/edba5ee2334660e080e0ffccd3e2c3d6.jpg, https://b.zmtcdn.com/data/pictures/1/19495371/962e24e0a1de3ed060b01a33a59ec12e.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/out-of-the-box-courtyard-1-connaught-place-new-delhi/info
